run_id,taskid,search_correct,n_req,n_att,n_ok,unique_ok_tokens,academic_frac,sim_pb,sim_pq,sim_bq,drop_pq,ret_identity_brief,ret_decision_style_brief,ret_interests_brief,ret_goals_constraints_brief,ret_identity_query,ret_decision_style_query,ret_interests_query,ret_goals_constraints_query,drop_identity,drop_decision_style,drop_interests,drop_goals_constraints
pilot_task17_User17_seed1,17,False,29,7,5,25,0.0,0.27096128463745117,0.2304852455854416,0.3007567822933197,0.04047603905200958,0.12162162162162163,0.0,0.07446808510638298,0.06422018348623854,0.013513513513513514,0.0,0.010638297872340425,0.009174311926605505,0.10810810810810811,0.0,0.06382978723404255,0.05504587155963303
pilot_task18_User10_seed0,18,True,40,7,5,39,0.0,0.3306797742843628,0.16392117738723755,0.67919921875,0.16675859689712524,0.11538461538461539,0.0,0.13333333333333333,0.061946902654867256,0.007692307692307693,0.0,0.01904761904761905,0.0,0.1076923076923077,0.0,0.11428571428571428,0.061946902654867256
pilot_task18_User10_seed1,18,True,37,7,5,35,0.0,0.27422821521759033,0.3248046338558197,0.6202460527420044,-0.05057641863822937,0.1076923076923077,0.0,0.11428571428571428,0.04424778761061947,0.007692307692307693,0.0,0.009523809523809525,0.008849557522123894,0.1,0.0,0.10476190476190475,0.035398230088495575
pilot_task18_User19_seed0,18,True,35,7,5,35,0.0,0.23734188079833984,0.25537052750587463,0.6645388007164001,-0.01802864670753479,0.056451612903225805,0.0,0.11650485436893204,0.09230769230769231,0.008064516129032258,0.0,0.009708737864077669,0.0,0.04838709677419355,0.0,0.10679611650485438,0.09230769230769231
pilot_task18_User19_seed1,18,True,18,7,5,35,0.0,0.23163440823554993,0.29013291001319885,0.5807458162307739,-0.058498501777648926,0.056451612903225805,0.0,0.1262135922330097,0.09230769230769231,0.008064516129032258,0.0,0.0,0.007692307692307693,0.04838709677419355,0.0,0.1262135922330097,0.08461538461538462
pilot_task18_User22_seed0,18,False,27,7,5,32,0.0,0.29992973804473877,0.1679771989583969,0.6021251678466797,0.13195253908634186,0.1557377049180328,0.07352941176470588,0.1382488479262673,0.05309734513274336,0.0,0.0,0.009216589861751152,0.0,0.1557377049180328,0.07352941176470588,0.12903225806451615,0.05309734513274336
pilot_task18_User22_seed1,18,False,27,7,5,21,0.0,0.3070455491542816,0.1461103856563568,0.3070080280303955,0.1609351634979248,0.08196721311475409,0.08823529411764706,0.11059907834101383,0.061946902654867256,0.00819672131147541,0.0,0.004608294930875576,0.008849557522123894,0.07377049180327869,0.08823529411764706,0.10599078341013826,0.05309734513274336
pilot_task22_User14_seed0,22,False,19,7,5,16,0.0,0.2912656366825104,0.19333401322364807,0.48343729972839355,0.0979316234588623,0.0761904761904762,0.0,0.028037383177570093,0.15966386554621848,0.02857142857142857,0.0,0.009345794392523364,0.008403361344537815,0.04761904761904763,0.0,0.01869158878504673,0.15126050420168066
pilot_task22_User14_seed1,22,False,21,7,4,20,0.0,0.1885775327682495,0.21730343997478485,0.4725867211818695,-0.02872590720653534,0.12380952380952381,0.0,0.06542056074766354,0.24369747899159663,0.02857142857142857,0.0,0.009345794392523364,0.008403361344537815,0.09523809523809525,0.0,0.05607476635514018,0.23529411764705882
pilot_task22_User15_seed0,22,True,18,7,6,4,0.13333333333333333,0.19298189878463745,0.09939483553171158,0.22797848284244537,0.09358706325292587,0.09090909090909091,0.0,0.06796116504854369,0.15384615384615385,0.0,0.0,0.0,0.008547008547008548,0.09090909090909091,0.0,0.06796116504854369,0.1452991452991453
pilot_task22_User15_seed1,22,True,27,7,5,3,0.0,0.14910730719566345,0.08971239626407623,0.22388829290866852,0.05939491093158722,0.09090909090909091,0.0,0.05825242718446602,0.13675213675213677,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.05825242718446602,0.13675213675213677
pilot_task22_User18_seed0,22,False,39,7,5,10,0.0,0.28411275148391724,0.22779826819896698,0.4417382478713989,0.056314483284950256,0.09345794392523364,0.0,0.04807692307692308,0.17647058823529413,0.009345794392523364,0.0,0.0,0.0,0.08411214953271028,0.0,0.04807692307692308,0.17647058823529413
pilot_task22_User18_seed1,22,False,28,7,5,18,0.13333333333333333,0.20660388469696045,0.14585977792739868,0.5274212956428528,0.06074410676956177,0.14018691588785046,0.0,0.07692307692307693,0.31092436974789917,0.018691588785046728,0.0,0.0,0.01680672268907563,0.12149532710280372,0.0,0.07692307692307693,0.29411764705882354
pilot_task24_User12_seed0,24,False,41,7,5,12,0.0,0.32542431354522705,0.24585433304309845,0.5701532363891602,0.0795699805021286,0.03508771929824561,0.04,0.06278026905829596,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.04,0.06278026905829596,0.0
pilot_task24_User12_seed1,24,False,32,7,6,3,0.0,0.29950857162475586,0.2038993537425995,0.23597243428230286,0.09560921788215637,0.017543859649122806,0.04,0.04484304932735426,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.04,0.04484304932735426,0.0
pilot_task24_User13_seed0,24,True,43,7,5,2,0.0,0.18268290162086487,0.2331668734550476,0.2596518397331238,-0.05048397183418274,0.04201680672268908,0.0,0.034482758620689655,0.05084745762711865,0.0,0.0,0.0,0.0,0.04201680672268908,0.0,0.034482758620689655,0.05084745762711865
pilot_task24_User13_seed1,24,True,31,7,5,2,0.0,0.19509899616241455,0.23037859797477722,0.18683475255966187,-0.03527960181236267,0.025210084033613446,0.0,0.034482758620689655,0.07627118644067797,0.0,0.0,0.0,0.0,0.025210084033613446,0.0,0.034482758620689655,0.07627118644067797
pilot_task24_User17_seed0,24,False,50,7,5,2,0.0,0.28547221422195435,0.13674017786979675,0.2899031937122345,0.1487320363521576,0.0,0.0,0.05319148936170213,0.03669724770642202,0.0,0.0,0.0,0.0,0.0,0.0,0.05319148936170213,0.03669724770642202
pilot_task24_User17_seed1,24,False,41,7,6,2,0.06666666666666667,0.2503665089607239,0.14808113873004913,0.24609972536563873,0.10228537023067474,0.02702702702702703,0.0,0.07446808510638298,0.045871559633027525,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.07446808510638298,0.045871559633027525
pilot_task27_User13_seed0,27,False,34,7,5,23,0.0,0.08643972873687744,0.17122939229011536,0.40735286474227905,-0.08478966355323792,0.025210084033613446,0.0,0.07758620689655173,0.07627118644067797,0.008403361344537815,0.0,0.017241379310344827,0.00847457627118644,0.016806722689075633,0.0,0.0603448275862069,0.06779661016949153
pilot_task27_User13_seed1,27,False,34,7,5,51,0.0,0.0845559611916542,-0.0032061636447906494,0.4796150028705597,0.08776212483644485,0.05042016806722689,0.0,0.09482758620689655,0.0847457627118644,0.008403361344537815,0.0,0.008620689655172414,0.00847457627118644,0.04201680672268908,0.0,0.08620689655172413,0.07627118644067796
pilot_task27_User14_seed0,27,False,40,7,6,26,0.06666666666666667,0.17061899602413177,0.07837183028459549,0.4439570903778076,0.09224716573953629,0.09523809523809523,0.0,0.22429906542056074,0.12605042016806722,0.0,0.0,0.009345794392523364,0.0,0.09523809523809523,0.0,0.21495327102803738,0.12605042016806722
pilot_task27_User14_seed1,27,True,34,7,6,25,0.0,0.2482442855834961,0.04179173707962036,0.1566011905670166,0.20645254850387573,0.0380952380952381,0.0,0.08411214953271028,0.10084033613445378,0.0,0.0,0.0,0.0,0.0380952380952381,0.0,0.08411214953271028,0.10084033613445378
pilot_task27_User2_seed0,27,False,36,7,6,19,0.0,0.0511808767914772,0.08907682448625565,0.3554590940475464,-0.03789594769477844,0.009900990099009901,0.1346153846153846,0.07883817427385892,0.043010752688172046,0.0,0.019230769230769232,0.004149377593360996,0.0,0.009900990099009901,0.11538461538461538,0.07468879668049792,0.043010752688172046
pilot_task27_User2_seed1,27,True,42,7,5,30,0.0,0.08477003872394562,0.11612167209386826,0.5129609704017639,-0.03135163336992264,0.039603960396039604,0.09615384615384616,0.0912863070539419,0.053763440860215055,0.0,0.0,0.008298755186721992,0.0,0.039603960396039604,0.09615384615384616,0.08298755186721991,0.053763440860215055
pilot_task29_User10_seed0,29,True,40,7,6,20,0.0,0.37664464116096497,0.2775247097015381,0.6490699052810669,0.09911993145942688,0.05384615384615385,0.0,0.10476190476190476,0.07079646017699115,0.015384615384615385,0.0,0.009523809523809525,0.02654867256637168,0.038461538461538464,0.0,0.09523809523809523,0.04424778761061947
pilot_task29_User10_seed1,29,True,42,7,5,3,0.0,0.2504611015319824,0.2671181559562683,0.22170695662498474,-0.01665705442428589,0.09230769230769231,0.0,0.11428571428571428,0.11504424778761062,0.0,0.0,0.0,0.0,0.09230769230769231,0.0,0.11428571428571428,0.11504424778761062
pilot_task29_User13_seed0,29,True,37,7,5,18,0.0,0.377067506313324,0.28784704208374023,0.6371809244155884,0.08922046422958374,0.06722689075630252,0.0,0.07758620689655173,0.11016949152542373,0.008403361344537815,0.0,0.008620689655172414,0.01694915254237288,0.058823529411764705,0.0,0.06896551724137931,0.09322033898305085
pilot_task29_User13_seed1,29,True,44,7,5,5,0.0,0.22363461554050446,0.26646721363067627,0.310430109500885,-0.042832598090171814,0.04201680672268908,0.0,0.07758620689655173,0.09322033898305085,0.0,0.0,0.0,0.0,0.04201680672268908,0.0,0.07758620689655173,0.09322033898305085
pilot_task29_User18_seed0,29,False,37,7,6,2,0.0,0.2831597924232483,0.20336806774139404,0.30826738476753235,0.07979172468185425,0.06542056074766354,0.0,0.08653846153846154,0.08403361344537816,0.0,0.0,0.0,0.0,0.06542056074766354,0.0,0.08653846153846154,0.08403361344537816
pilot_task29_User18_seed1,29,False,37,7,6,33,0.06666666666666667,0.31139200925827026,0.16631975769996643,0.590618371963501,0.14507225155830383,0.06542056074766354,0.0,0.08653846153846154,0.07563025210084033,0.018691588785046728,0.0,0.009615384615384616,0.0,0.046728971962616814,0.0,0.07692307692307693,0.07563025210084033
pilot_task2_User2_seed0,2,True,38,7,6,40,0.13333333333333333,0.351626992225647,0.39664673805236816,0.6214070320129395,-0.04501974582672119,0.1188118811881188,0.09615384615384616,0.06639004149377593,0.10752688172043011,0.0594059405940594,0.0,0.02074688796680498,0.021505376344086023,0.0594059405940594,0.09615384615384616,0.04564315352697096,0.08602150537634409
pilot_task2_User2_seed1,2,True,38,7,5,37,0.4666666666666667,0.4195793867111206,0.3264801502227783,0.6254249811172485,0.09309923648834229,0.1782178217821782,0.17307692307692307,0.1037344398340249,0.17204301075268819,0.07920792079207921,0.0,0.008298755186721992,0.03225806451612903,0.099009900990099,0.17307692307692307,0.09543568464730291,0.13978494623655915
pilot_task2_User6_seed0,2,True,45,7,7,47,0.6666666666666666,0.3885383605957031,0.351521760225296,0.6270473003387451,0.037016600370407104,0.1592920353982301,0.0,0.10204081632653061,0.15841584158415842,0.05309734513274336,0.0,0.030612244897959183,0.019801980198019802,0.10619469026548672,0.0,0.07142857142857142,0.13861386138613863
pilot_task2_User6_seed1,2,True,35,7,6,30,0.8,0.4289777874946594,0.37077659368515015,0.6751314997673035,0.05820119380950928,0.1592920353982301,0.0,0.10204081632653061,0.12871287128712872,0.07079646017699115,0.0,0.01020408163265306,0.019801980198019802,0.08849557522123894,0.0,0.09183673469387756,0.10891089108910891
pilot_task2_User7_seed0,2,True,38,7,5,34,0.4666666666666667,0.4609242379665375,0.28936484456062317,0.5024820566177368,0.1715593934059143,0.2,0.0,0.08737864077669903,0.13592233009708737,0.09473684210526316,0.0,0.038834951456310676,0.009708737864077669,0.10526315789473685,0.0,0.048543689320388356,0.1262135922330097
pilot_task2_User7_seed1,2,True,38,7,5,35,0.5333333333333333,0.26886415481567383,0.2547042965888977,0.5098522901535034,0.014159858226776123,0.2,0.0,0.05825242718446602,0.11650485436893204,0.09473684210526316,0.0,0.019417475728155338,0.019417475728155338,0.10526315789473685,0.0,0.03883495145631068,0.09708737864077671
pilot_task32_User11_seed0,32,False,27,7,5,16,0.0,0.1536163091659546,0.06735576689243317,0.3818446099758148,0.08626054227352142,0.04081632653061224,0.06666666666666667,0.0380952380952381,0.0,0.0,0.0,0.0,0.0,0.04081632653061224,0.06666666666666667,0.0380952380952381,0.0
pilot_task32_User11_seed1,32,False,26,7,5,4,0.0,0.19165094196796417,0.11355383694171906,0.255830854177475,0.07809710502624512,0.02040816326530612,0.06666666666666667,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.06666666666666667,0.047619047619047616,0.0
pilot_task32_User13_seed0,32,True,37,7,5,4,0.0,0.39942479133605957,0.1536838710308075,0.04563448205590248,0.24574092030525208,0.13445378151260504,0.0,0.08620689655172414,0.059322033898305086,0.0,0.0,0.0,0.0,0.13445378151260504,0.0,0.08620689655172414,0.059322033898305086
pilot_task32_User13_seed1,32,True,42,7,5,0,0.0,0.4112144708633423,0.32055214047431946,0.21465235948562622,0.09066233038902283,0.17647058823529413,0.0,0.10344827586206896,0.05084745762711865,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.10344827586206896,0.05084745762711865
pilot_task32_User18_seed0,32,False,26,7,6,5,0.0,0.1987096071243286,0.22325006127357483,0.17305153608322144,-0.024540454149246216,0.04672897196261682,0.0,0.057692307692307696,0.025210084033613446,0.0,0.0,0.0,0.0,0.04672897196261682,0.0,0.057692307692307696,0.025210084033613446
pilot_task32_User18_seed1,32,True,48,7,5,4,0.0,0.29188817739486694,0.23487399518489838,0.17530129849910736,0.05701418220996857,0.08411214953271028,0.0,0.08653846153846154,0.025210084033613446,0.0,0.0,0.0,0.0,0.08411214953271028,0.0,0.08653846153846154,0.025210084033613446
pilot_task33_User12_seed0,33,True,28,7,5,37,0.0,0.3023911714553833,0.13389348983764648,0.5396362543106079,0.16849768161773682,0.07017543859649122,0.08,0.07174887892376682,0.0,0.02631578947368421,0.02,0.008968609865470852,0.0,0.043859649122807015,0.06,0.06278026905829596,0.0
pilot_task33_User12_seed1,33,True,35,7,6,23,0.0,0.2945530116558075,0.08928949385881424,0.5150697231292725,0.20526351779699326,0.06140350877192982,0.06,0.05829596412556054,0.0,0.0,0.0,0.0,0.0,0.06140350877192982,0.06,0.05829596412556054,0.0
pilot_task33_User13_seed0,33,True,25,7,5,31,0.0,0.3259317874908447,0.1731719672679901,0.5974486470222473,0.15275982022285461,0.07563025210084033,0.0,0.05172413793103448,0.03389830508474576,0.0,0.0,0.008620689655172414,0.00847457627118644,0.07563025210084033,0.0,0.04310344827586207,0.025423728813559324
pilot_task33_User13_seed1,33,True,40,7,5,47,0.0,0.3035430312156677,0.23931321501731873,0.5870616436004639,0.064229816198349,0.14285714285714285,0.0,0.07758620689655173,0.059322033898305086,0.025210084033613446,0.0,0.0,0.00847457627118644,0.11764705882352941,0.0,0.07758620689655173,0.05084745762711865
pilot_task33_User7_seed0,33,True,22,7,5,55,0.0,0.3296521306037903,0.21524371206760406,0.70729660987854,0.11440841853618622,0.08421052631578947,0.0,0.06796116504854369,0.04854368932038835,0.042105263157894736,0.0,0.0,0.0,0.042105263157894736,0.0,0.06796116504854369,0.04854368932038835
pilot_task33_User7_seed1,33,False,33,7,5,50,0.0,0.3216734826564789,0.17539671063423157,0.5843366980552673,0.14627677202224731,0.07368421052631578,0.0,0.07766990291262135,0.05825242718446602,0.010526315789473684,0.0,0.0,0.0,0.0631578947368421,0.0,0.07766990291262135,0.05825242718446602
pilot_task37_User14_seed0,37,False,19,7,6,36,0.0,0.3244049847126007,0.31954067945480347,0.5584450364112854,0.004864305257797241,0.0380952380952381,0.0,0.037383177570093455,0.05042016806722689,0.02857142857142857,0.0,0.0,0.008403361344537815,0.009523809523809528,0.0,0.037383177570093455,0.04201680672268908
pilot_task37_User14_seed1,37,False,8,4,4,0,0.0,0.24518458545207977,0.2816286087036133,0.12692877650260925,-0.03644402325153351,0.05714285714285714,0.0,0.04672897196261682,0.05042016806722689,0.0,0.0,0.0,0.0,0.05714285714285714,0.0,0.04672897196261682,0.05042016806722689
pilot_task37_User20_seed0,37,False,21,7,5,23,0.0,0.21538954973220825,0.2905903160572052,0.4602988362312317,-0.07520076632499695,0.06666666666666667,0.07142857142857142,0.042735042735042736,0.02830188679245283,0.016666666666666666,0.0,0.0,0.009433962264150943,0.05,0.07142857142857142,0.042735042735042736,0.01886792452830189
pilot_task37_User20_seed1,37,False,19,7,5,22,0.0,0.4281727075576782,0.2562856078147888,0.6060248017311096,0.1718870997428894,0.09166666666666666,0.07142857142857142,0.05982905982905983,0.04716981132075472,0.025,0.0,0.017094017094017096,0.02830188679245283,0.06666666666666665,0.07142857142857142,0.042735042735042736,0.01886792452830189
pilot_task37_User8_seed0,37,False,19,7,6,6,0.0,0.28837284445762634,0.186233252286911,0.13426744937896729,0.10213959217071533,0.07766990291262135,0.0,0.0916030534351145,0.061068702290076333,0.0,0.0,0.0,0.0,0.07766990291262135,0.0,0.0916030534351145,0.061068702290076333
pilot_task37_User8_seed1,37,False,16,7,5,1,0.0,0.3914523720741272,0.24154210090637207,0.2510611414909363,0.14991027116775513,0.06796116504854369,0.0,0.0916030534351145,0.03816793893129771,0.0,0.0,0.0,0.0,0.06796116504854369,0.0,0.0916030534351145,0.03816793893129771
pilot_task38_User10_seed0,38,True,23,7,6,4,0.0,0.37666475772857666,0.40817511081695557,0.29950129985809326,-0.031510353088378906,0.15384615384615385,0.0,0.13333333333333333,0.18584070796460178,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.13333333333333333,0.18584070796460178
pilot_task38_User10_seed1,38,True,32,7,6,5,0.0,0.44233906269073486,0.30915361642837524,0.28216099739074707,0.13318544626235962,0.1076923076923077,0.0,0.09523809523809523,0.11504424778761062,0.0,0.0,0.0,0.0,0.1076923076923077,0.0,0.09523809523809523,0.11504424778761062
pilot_task38_User12_seed0,38,True,29,7,5,1,0.0,0.3791089355945587,0.23213915526866913,0.3347896337509155,0.1469697803258896,0.11403508771929824,0.04,0.04035874439461883,0.0,0.0,0.0,0.0,0.0,0.11403508771929824,0.04,0.04035874439461883,0.0
pilot_task38_User12_seed1,38,True,27,7,6,1,0.0,0.3207359313964844,0.17800123989582062,0.25789546966552734,0.14273469150066376,0.15789473684210525,0.06,0.053811659192825115,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.06,0.053811659192825115,0.0
pilot_task38_User19_seed0,38,False,41,7,6,17,0.0,0.33894407749176025,0.3015197515487671,0.5147742033004761,0.037424325942993164,0.11290322580645161,0.0,0.08737864077669903,0.11538461538461539,0.0,0.0,0.009708737864077669,0.0,0.11290322580645161,0.0,0.07766990291262137,0.11538461538461539
pilot_task38_User19_seed1,38,False,27,7,6,4,0.0,0.35730040073394775,0.27096128463745117,0.33731022477149963,0.08633911609649658,0.08064516129032258,0.0,0.13592233009708737,0.16153846153846155,0.0,0.0,0.0,0.0,0.08064516129032258,0.0,0.13592233009708737,0.16153846153846155
pilot_task42_User11_seed0,42,True,28,7,6,50,0.06666666666666667,0.21987085044384003,0.22889187932014465,0.6426961421966553,-0.009021028876304626,0.030612244897959183,0.1111111111111111,0.03333333333333333,0.0,0.02040816326530612,0.022222222222222223,0.009523809523809525,0.0,0.010204081632653062,0.08888888888888888,0.023809523809523808,0.0
pilot_task42_User11_seed1,42,True,33,7,5,37,0.06666666666666667,0.2463776022195816,0.24393706023693085,0.6763415932655334,0.002440541982650757,0.02040816326530612,0.06666666666666667,0.023809523809523808,0.0,0.01020408163265306,0.022222222222222223,0.004761904761904762,0.0,0.01020408163265306,0.04444444444444444,0.019047619047619046,0.0
pilot_task42_User18_seed0,42,False,25,7,6,40,0.06666666666666667,0.3052148222923279,0.20476029813289642,0.6441946625709534,0.10045452415943146,0.028037383177570093,0.0,0.07692307692307693,0.025210084033613446,0.018691588785046728,0.0,0.028846153846153848,0.0,0.009345794392523366,0.0,0.04807692307692308,0.025210084033613446
pilot_task42_User18_seed1,42,False,28,7,5,40,0.06666666666666667,0.2834957242012024,0.36121296882629395,0.5834598541259766,-0.07771724462509155,0.028037383177570093,0.0,0.057692307692307696,0.03361344537815126,0.009345794392523364,0.0,0.019230769230769232,0.0,0.01869158878504673,0.0,0.038461538461538464,0.03361344537815126
pilot_task42_User1_seed0,42,False,36,7,5,37,0.06666666666666667,0.23836110532283783,0.331457257270813,0.6970467567443848,-0.09309615194797516,0.024390243902439025,0.0,0.0375,0.027777777777777776,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0375,0.027777777777777776
pilot_task42_User1_seed1,42,True,28,7,5,32,0.0,0.2811163067817688,0.2872190475463867,0.6201403737068176,-0.00610274076461792,0.036585365853658534,0.0,0.075,0.05555555555555555,0.012195121951219513,0.0,0.0125,0.0,0.024390243902439022,0.0,0.0625,0.05555555555555555
pilot_task43_User10_seed0,43,True,34,7,6,18,0.06666666666666667,0.2815728187561035,0.28507840633392334,0.6593008041381836,-0.0035055875778198242,0.09230769230769231,0.0,0.06666666666666667,0.04424778761061947,0.023076923076923078,0.0,0.009523809523809525,0.008849557522123894,0.06923076923076923,0.0,0.05714285714285714,0.035398230088495575
pilot_task43_User10_seed1,43,True,30,7,5,2,0.0,0.2706505060195923,0.28245431184768677,0.2971729040145874,-0.011803805828094482,0.08461538461538462,0.0,0.08571428571428572,0.035398230088495575,0.0,0.0,0.0,0.0,0.08461538461538462,0.0,0.08571428571428572,0.035398230088495575
pilot_task43_User11_seed0,43,False,26,7,6,12,0.0,0.15633897483348846,0.060370348393917084,0.5450647473335266,0.09596862643957138,0.05102040816326531,0.06666666666666667,0.02857142857142857,0.0,0.01020408163265306,0.0,0.004761904761904762,0.0,0.04081632653061225,0.06666666666666667,0.023809523809523808,0.0
pilot_task43_User11_seed1,43,True,30,7,6,0,0.0,0.18802262842655182,0.0737498551607132,0.2520826756954193,0.11427277326583862,0.10204081632653061,0.044444444444444446,0.04285714285714286,0.0,0.0,0.0,0.0,0.0,0.10204081632653061,0.044444444444444446,0.04285714285714286,0.0
